epoch,train_acc,test_acc,sparsity,update_attention
79,99.98772430419922,89.73999786376953,0.6809259323144858,False
80,99.99795532226562,89.75,0.6809259323144858,False
81,99.99795532226562,89.72000122070312,0.6809259323144858,False
82,99.99795532226562,89.79000091552734,0.6809259323144858,False
83,94.6744155883789,85.43999481201172,0.6826163452582192,True
84,99.86093139648438,89.79000091552734,0.6826163452582192,False
85,99.98567962646484,89.8499984741211,0.6826163452582192,False
86,99.99591064453125,89.95999908447266,0.6826163452582192,False
87,100.0,89.91999816894531,0.6826163452582192,False
88,96.52323150634766,86.55999755859375,0.6520164211543106,True
89,99.77094268798828,89.40999603271484,0.6520164211543106,False
90,99.98159790039062,89.91000366210938,0.6520164211543106,False
91,100.0,89.81999969482422,0.6520164211543106,False
92,94.97914123535156,85.9699935913086,0.6533963500879705,True
93,99.81593322753906,89.1500015258789,0.6533963500879705,False
94,99.9918212890625,89.44999694824219,0.6533963500879705,False
95,99.99795532226562,89.55999755859375,0.6533963500879705,False
96,99.99795532226562,89.65999603271484,0.6533963500879705,False
97,99.99795532226562,89.62000274658203,0.6533963500879705,False
98,96.32280731201172,86.52999877929688,0.6581226066857557,True
99,99.78730773925781,88.93000030517578,0.6581226066857557,False
100,99.98772430419922,89.61000061035156,0.6581226066857557,False
101,100.0,89.5199966430664,0.6581226066857557,False
102,95.6683578491211,86.14999389648438,0.6418049470452272,True
103,99.88751983642578,89.30000305175781,0.6418049470452272,False
104,99.9918212890625,89.54000091552734,0.6418049470452272,False
105,99.99795532226562,89.58999633789062,0.6418049470452272,False
106,100.0,89.7699966430664,0.6418049470452272,False
107,94.41058349609375,85.4699935913086,0.6231414082174768,True
108,99.79139709472656,89.19000244140625,0.6231414082174768,False
109,99.98567962646484,89.58999633789062,0.6231414082174768,False
110,99.99795532226562,89.55999755859375,0.6231414082174768,False
111,100.0,89.5999984741211,0.6231414082174768,False
112,95.25727844238281,85.80999755859375,0.6291440990788975,True
113,99.80162048339844,88.90999603271484,0.6291440990788975,False
114,99.98772430419922,89.56999969482422,0.6291440990788975,False
115,99.99795532226562,89.69000244140625,0.6291440990788975,False
116,96.38416290283203,86.27999877929688,0.6097905957843172,True
117,99.92023468017578,89.25,0.6097905957843172,False
118,99.99386596679688,89.26000213623047,0.6097905957843172,False
119,100.0,89.51000213623047,0.6097905957843172,False
120,96.38416290283203,86.3699951171875,0.6063062752268258,True
121,99.93865203857422,89.05999755859375,0.6063062752268258,False
122,99.9918212890625,89.23999786376953,0.6063062752268258,False
123,99.99591064453125,89.22999572753906,0.6063062752268258,False
124,99.99795532226562,89.3499984741211,0.6063062752268258,False
125,99.99591064453125,89.22999572753906,0.6063062752268258,False
126,96.81774139404297,86.49999237060547,0.5910235622865423,True
127,99.88956451416016,88.93000030517578,0.5910235622865423,False
128,99.9918212890625,89.26000213623047,0.5910235622865423,False
129,99.99591064453125,89.3499984741211,0.5910235622865423,False
130,99.99795532226562,89.47000122070312,0.5910235622865423,False
131,99.99795532226562,89.38999938964844,0.5910235622865423,False
132,99.99795532226562,89.5199966430664,0.5910235622865423,False
133,89.21588897705078,80.70999908447266,0.5879187221858074,True
134,99.88956451416016,89.08999633789062,0.5879187221858074,False
135,99.98977661132812,89.33999633789062,0.5879187221858074,False
136,99.99795532226562,89.38999938964844,0.5879187221858074,False
137,99.99795532226562,89.47000122070312,0.5879187221858074,False
138,96.65821075439453,86.0999984741211,0.5800531272639459,True
139,99.86502075195312,89.04999542236328,0.5800531272639459,False
140,99.98363494873047,89.37999725341797,0.5800531272639459,False
141,99.99795532226562,89.37000274658203,0.5800531272639459,False
142,99.99795532226562,89.41999816894531,0.5800531272639459,False
143,100.0,89.36000061035156,0.5800531272639459,False
144,95.4106674194336,85.00999450683594,0.5914375409666403,True
145,99.90592956542969,89.12000274658203,0.5914375409666403,False
146,99.99591064453125,89.37999725341797,0.5914375409666403,False
147,100.0,89.36000061035156,0.5914375409666403,False
148,95.85855865478516,85.91999816894531,0.5967502673612309,True
149,99.94274139404297,89.02999877929688,0.5967502673612309,False
150,99.99795532226562,89.27999877929688,0.5967502673612309,False
151,100.0,89.33999633789062,0.5967502673612309,False
152,95.87491607666016,86.27999877929688,0.5795356539138234,True
153,99.73004150390625,88.40999603271484,0.5795356539138234,False
154,99.99591064453125,89.08999633789062,0.5795356539138234,False
155,99.99795532226562,88.94999694824219,0.5795356539138234,False
156,100.0,89.04999542236328,0.5795356539138234,False
157,97.82804107666016,86.77999877929688,0.586711284368855,True
158,99.92023468017578,88.93000030517578,0.586711284368855,False
159,99.99591064453125,89.15999603271484,0.586711284368855,False
160,99.99591064453125,89.26000213623047,0.586711284368855,False
161,100.0,89.38999938964844,0.586711284368855,False
162,97.22881317138672,86.56999969482422,0.5583192465588023,True
163,99.8936538696289,89.4000015258789,0.5583192465588023,False
164,96.07942962646484,85.39999389648438,0.5796391485838479,True
165,99.95295715332031,89.12999725341797,0.5796391485838479,False
166,100.0,89.29000091552734,0.5796391485838479,False
167,92.8787612915039,82.77999877929688,0.5626660226998309,True
168,99.83638763427734,88.54000091552734,0.5626660226998309,False
169,99.98772430419922,88.9000015258789,0.5626660226998309,False
170,100.0,88.97999572753906,0.5626660226998309,False
171,94.15902709960938,84.02999877929688,0.5656673681305413,True
172,99.87319946289062,88.70999908447266,0.5656673681305413,False
173,99.98977661132812,88.97999572753906,0.5656673681305413,False
174,100.0,89.13999938964844,0.5656673681305413,False
175,94.8155288696289,83.98999786376953,0.553937972194432,True
176,99.9570541381836,88.7699966430664,0.553937972194432,False
177,99.9918212890625,89.20999908447266,0.553937972194432,False
178,93.13031768798828,82.80999755859375,0.5520750681339911,True
179,99.95295715332031,88.94000244140625,0.5520750681339911,False
180,99.99386596679688,89.06999969482422,0.5520750681339911,False
181,100.0,89.08999633789062,0.5520750681339911,False
182,91.58827209472656,81.81999969482422,0.5462793666126194,True
183,99.91205596923828,88.81999969482422,0.5462793666126194,False
184,99.99795532226562,89.25,0.5462793666126194,False
185,93.00147247314453,82.81999969482422,0.5536619864077,True
186,99.97136688232422,89.06999969482422,0.5536619864077,False
187,99.99795532226562,89.13999938964844,0.5536619864077,False
188,100.0,89.15999603271484,0.5536619864077,False
189,96.6275405883789,86.32999420166016,0.5534204988443095,True
190,99.96727752685547,89.23999786376953,0.5534204988443095,False
191,96.34121704101562,85.74999237060547,0.5566633318384103,True
192,99.93659973144531,89.0199966430664,0.5566633318384103,False
193,100.0,89.08000183105469,0.5566633318384103,False
194,96.0119400024414,85.5199966430664,0.5580087625487288,True
195,99.94886779785156,88.7699966430664,0.5580087625487288,False
196,99.99795532226562,89.0,0.5580087625487288,False
197,99.99795532226562,88.9000015258789,0.5580087625487288,False
198,100.0,88.97000122070312,0.5580087625487288,False
199,96.06716918945312,85.04999542236328,0.5567668265084348,True
200,99.85888671875,88.62999725341797,0.5567668265084348,False
201,99.98977661132812,88.83000183105469,0.5567668265084348,False
202,100.0,89.01000213623047,0.5567668265084348,False
203,95.41271209716797,84.48999786376953,0.5428640425018112,True
204,99.94274139404297,88.79999542236328,0.5428640425018112,False
205,99.99386596679688,89.06999969482422,0.5428640425018112,False
206,96.59686279296875,85.48999786376953,0.5511091178804292,True
207,99.9652328491211,88.79999542236328,0.5511091178804292,False
208,99.99386596679688,89.02999877929688,0.5511091178804292,False
209,96.35348510742188,85.17999267578125,0.5553868975747749,True
210,99.91614532470703,88.91999816894531,0.5553868975747749,False
211,99.98772430419922,89.0999984741211,0.5553868975747749,False
212,94.0076904296875,83.19000244140625,0.5349984475799496,True
213,99.9018325805664,88.56999969482422,0.5349984475799496,False
214,99.99386596679688,88.79999542236328,0.5349984475799496,False
215,100.0,88.87999725341797,0.5349984475799496,False
216,93.40232849121094,83.0199966430664,0.5496601925000862,True
217,99.9100112915039,88.66999816894531,0.5496601925000862,False
218,99.99386596679688,88.9000015258789,0.5496601925000862,False
219,99.99795532226562,88.8699951171875,0.5496601925000862,False
220,99.99795532226562,88.8499984741211,0.5496601925000862,False
221,100.0,88.9000015258789,0.5496601925000862,False
222,91.91549682617188,83.01000213623047,0.5513851036671611,True
223,99.90388488769531,88.83000183105469,0.5513851036671611,False
224,99.99386596679688,89.11000061035156,0.5513851036671611,False
225,96.16328430175781,85.65999603271484,0.5229585676337669,True
226,99.9570541381836,88.79000091552734,0.5229585676337669,False
227,99.9918212890625,89.0,0.5229585676337669,False
228,96.20623779296875,85.33999633789062,0.5402421775278573,True
229,99.95295715332031,88.58000183105469,0.5402421775278573,False
230,99.99386596679688,88.83000183105469,0.5402421775278573,False
231,100.0,88.79000091552734,0.5402421775278573,False
232,96.19805145263672,84.95999908447266,0.5523855521440646,True
233,99.97136688232422,88.73999786376953,0.5523855521440646,False
234,99.99591064453125,89.13999938964844,0.5523855521440646,False
235,96.14897155761719,84.5999984741211,0.5389657432642219,True
236,99.95500946044922,88.45999908447266,0.5389657432642219,False
237,100.0,88.77999877929688,0.5389657432642219,False
238,95.65403747558594,84.23999786376953,0.5270293579880636,True
239,99.96318817138672,88.61000061035156,0.5270293579880636,False
240,100.0,88.61000061035156,0.5270293579880636,False
